time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.0800000000000005,0.0006713220401540934,-2.1891241339318072e-10,7.538480080838443,6.283185307069079,6.282830356693383,0.0,0.002362415749177367,-8.008909038884678e-10,12.485530843990759,-1.4365083453603193e-10,-0.0006616694077493805,0.0,900.0024264468695,900.0015878788785,0.0018486467014476587,0.00046498978370795364
1.1400000000000006,0.0008239019446026678,-2.7031891084595483e-10,8.299867710021909,6.28318530706046,6.282791353769035,0.0,0.0027277139122084478,-9.134173671305164e-10,12.889565099135023,-1.4355433559504743e-10,-0.0006272955438977645,0.0,900.0013601103425,900.002766678568,0.0014193830794813303,-8.383893248268192e-05
1.2000000000000006,0.0009991953856425175,-3.286266564083163e-10,9.084601707520703,6.283185307051848,6.282754986453739,0.0,0.0031189329736689294,-1.030878984538347e-09,13.263941401735286,-1.4355433559477182e-10,-0.0005653651830457286,0.0,900.000432638771,900.0029538214698,0.001388576415942245,7.057276142539997e-05
1.2600000000000007,0.0011986238884803839,-3.941212498996679e-10,9.890943963121137,6.283185307043507,6.282722860456509,0.0,0.0035314510165026097,-1.1529152954748273e-09,13.61005193898986,-1.2996225372992843e-10,-0.00047868915279169767,0.0,900.0016018412696,900.0051232520447,0.00042434765189716575,-0.0009950100277801093
1.3200000000000007,0.0014233018772101494,-4.670589722844271e-10,10.7172417857545,6.283185307034227,6.2826960839528745,0.0,0.003959721217750004,-1.2789539498634482e-09,13.929347194447855,-2.041247583731217e-10,-0.00038508595439230284,0.0,900.0004564678694,900.0042563261684,-0.002324216933983386,0.00040942606337882764
1.3800000000000008,0.001674003516302492,-5.477206451739302e-10,11.561931207400418,6.283185307021979,6.282673887394509,0.0,0.004398153958494623,-1.4108262331709253e-09,14.223329817805292,-2.0422627617414592e-10,-0.0003404795234769743,0.0,900.0003628427745,900.0021773372353,-8.599150877336859e-05,0.0015333711495549025
1.4400000000000008,0.0019512176709382974,-6.365051662661863e-10,12.42353914798002,6.283185307009724,6.282653795064373,0.0,0.004843127663115512,-1.5496652863796372e-09,14.493523122995741,-2.0422627617358811e-10,-0.0003237716929693392,0.0,900.0009195858219,900.0016038003214,0.00063300659874287,0.0005742491453641337
1.5000000000000009,0.002255284880680033,-7.338209100735191e-10,13.300683848375028,6.283185306997467,6.282633890777451,0.0,0.005293167163114044,-1.6951572006195693e-09,14.741444834662769,-2.042262761730303e-10,-0.00034791689324470003,0.0,900.0027890048187,900.0018191943111,0.0008993756482499179,0.000577320999606858
1.560000000000001,0.0025865126064550095,-8.40058768013875e-10,14.192073687415569,6.28318530698521,6.282612660896618,0.0,0.005748642438180805,-1.8470329334118884e-09,14.968579511085997,-2.042262761724725e-10,-0.0003657956809613171,0.0,900.0017875381789,900.0010719305598,0.00031312142118939605,0.0004010836653941079
1.620000000000001,0.002945257249899098,-9.555949630386054e-10,15.096505391777084,6.283185306972953,6.282590163640048,0.0,0.0062105339037612246,-2.005072289961153e-09,15.176385435786983,-2.042262761719147e-10,-0.00039359699193129217,0.0,900.0028300860334,900.0017132378197,0.00041201322970849813,0.0004340748219410184
1.680000000000001,0.0033319359932795648,-1.080793769100653e-09,16.012861516544262,6.2831853069607,6.28256607205471,0.0,0.006679967584078743,-2.169096219543021e-09,15.366263888237555,-2.0410081767295594e-10,-0.00041762892886868213,0.0,900.0031601002315,900.0021964658865,0.00026222752326078065,-9.559485293718513e-05
1.740000000000001,0.0037470368993319176,-1.216009718906934e-09,16.940107007862668,6.283185306948534,6.2825412477806335,0.0,0.007158063265937603,-2.338953669431489e-09,15.539558864445883,-2.001298507363485e-10,-0.00040601064024611334,0.0,900.0027054479942,900.0031854476704,-0.00014704436090205622,-0.0005575541295306348
1.8000000000000012,0.004191088548723176,-1.3615866113581303e-09,17.877285514630408,6.283185306936684,6.282516987240911,0.0,0.007644928486099143,-2.5144175485334147e-09,15.697549067959804,-1.92146933097403e-10,-0.0004010154797291605,0.0,900.0026878110999,900.0028994474036,-0.0002971007864320428,-0.0008183784298879021
1.8600000000000012,0.004664608070883428,-1.5178508057004529e-09,18.82351531510941,6.2831853069251515,6.282492758525104,0.0,0.008140322194643213,-2.6951465971117023e-09,15.841443017689022,-1.9214693309690926e-10,-0.0004094354284299623,0.0,900.0017939675367,900.0014624538646,0.001663035279667965,0.0002521702878406578
1.9200000000000013,0.005168113598782993,-1.6851117994960929e-09,19.777985380075336,6.283185306913801,6.282467134789066,0.0,0.00864458133469936,-2.8809650099014813e-09,15.972388269311402,-1.8308282822570932e-10,-0.00046354255077960986,0.0,900.0035221940827,900.0013414730579,-0.00043355056759312636,-0.0009209744664742202
1.9800000000000013,0.005702180514811812,-1.863667789999864e-09,20.739951026061533,6.28318530690413,6.282438937245015,0.0,0.009159359744720834,-3.0715306487657454e-09,16.09144894814549,-1.1735986710411823e-10,-0.00048295149301063554,0.0,900.0019404121256,900.0011655010829,0.00016915098896730547,-0.0021879783880287477
2.0400000000000014,0.006267490242118394,-2.0537565587139374e-09,21.708729557012674,6.2831853068983605,6.282409445941127,0.0,0.009686149731496873,-3.264994956415969e-09,16.199627194618664,-5.3716760785378834e-11,-0.0005089470319054527,0.0,900.0021863325674,900.0011452389222,0.0020949643657834005,-0.0021530799225087313
2.1000000000000014,0.006864794460436416,-2.2554747669716085e-09,22.68369613939443,6.283185306895437,6.282378776863887,0.0,0.010225997287760278,-3.458860529986378e-09,16.297849963916676,-3.878793381687323e-11,-0.0005155789558052294,0.0,900.0011897586076,900.0009330997332,0.001983787601995551,-0.00104279108347146
2.1600000000000015,0.007494899642134601,-2.468803177432598e-09,23.664279563424433,6.283185306893394,6.28234777782172,0.0,0.010779567473515727,-3.6519394910989406e-09,16.38697809765244,-2.4650476719998187e-11,-0.0005187989216854722,0.0,900.0001398328936,900.0000214425173,0.004220730002525042,-0.0010147758351043605
2.2200000000000015,0.008158638483472876,-2.6936827526978403e-09,24.649958615408313,6.283185306891941,6.282316868426047,0.0,0.011347142562061078,-3.8438554959207355e-09,16.467817569295732,-2.3361112047197378e-11,-0.0005079198947566927,0.0,900.0016147354398,900.0020671518445,0.0033862669635444168,-0.00030645897891562425
2.2800000000000016,0.008856850870696596,-2.9300400736142603e-09,25.64025818141224,6.283185306890541,6.282285921945142,0.0,0.01192867627255422,-4.034551525678041e-09,16.541099717292724,-2.322520531154931e-11,-0.0005317233220067742,0.0,900.0029811322217,900.0020293386146,0.0018152240762910692,-9.949584790388015e-05
2.3400000000000016,0.009590386149918959,-3.177806347338426e-09,26.634745264166796,6.283185306889209,6.282253987221226,0.0,0.012524712427001768,-4.2241752194710945e-09,16.607497585787815,-2.00352931106423e-11,-0.0005332907733217885,0.0,900.0020436822368,900.0019925566096,-0.0002729182333889384,-0.0005539287228040445
2.4000000000000017,0.010360132879453183,-3.4369202430394483e-09,27.633025716553878,6.283185306888017,6.282223219237791,0.0,0.013135694254629786,-4.412812855791951e-09,16.667633580685756,-1.942493224592044e-11,-0.000473309189777505,0.0,900.0004636438399,900.002904100995,0.0015851279665739047,-0.00021085203973014277
2.4600000000000017,0.011166958073089248,-3.707324991653861e-09,28.634741239340205,6.283185306886853,6.2821957188049335,0.0,0.01376036072817742,-4.600555211346116e-09,16.72208070483352,-1.942493224591539e-11,-0.00042920809944636205,0.0,900.0013355175046,900.003131748089,0.0003251254539144287,0.0003053968473691398
2.520000000000002,0.012011628847713571,-3.988970632009631e-09,29.639566192732012,6.2831853068856915,6.282170477118527,0.0,0.014397013413303723,-4.787528850719418e-09,16.7713552355561,-1.942493224591034e-11,-0.0004039311571439725,0.0,900.000521942141,900.0015551472768,0.0026132914977944613,0.0003181502939237284
2.580000000000002,0.012894830845573208,-4.2818149439747424e-09,30.64720479973857,6.28318530688453,6.2821475408369984,0.0,0.015044587698127054,-4.973862485551446e-09,16.81593669764717,-1.942493224590529e-11,-0.0003406142040191167,0.0,899.9992098610924,900.0017823800491,0.0032433367668799813,0.001183864156334613
2.640000000000002,0.01381717501230611,-4.585823112760661e-09,31.6573887433112,6.283185306883368,6.282128650449174,0.0,0.015701421493801805,-5.159674112769943e-09,16.856261399288726,-1.942493224590024e-11,-0.00026562458845651675,0.0,899.9986228739057,900.0016664558649,0.0020804246277646727,0.0028100567805293057
2.700000000000002,0.014779146535725096,-4.900967096722845e-09,32.669874694352174,6.283185306882206,6.282113422637664,0.0,0.016365161267485693,-5.345071618387457e-09,16.89272643223627,-1.942493224589519e-11,-0.00023064672685299138,0.0,899.9990316269506,900.0004537616595,0.0019747779457590614,0.0017976160301418154
2.760000000000002,0.015781106680625056,-5.2272250457010175e-09,33.68444206131114,6.283185306881045,6.282100209607393,0.0,0.017034225279344218,-5.530153604835445e-09,16.925693062343306,-1.9424932245890138e-11,-0.00019975183457632975,0.0,899.9985198215023,899.9997758639516,0.002474324993661762,0.0006529081571939985
2.820000000000002,0.016823345653980654,-5.56458082512546e-09,34.70089112908735,6.283185306879883,6.282089541929022,0.0,0.01770762418700289,-5.7150120616635915e-09,16.95549622094961,-1.9424932245885088e-11,-0.00013558750857321677,0.0,899.9990223931305,900.0016244976237,0.0019310823264139813,0.0005561321690853188
2.880000000000002,0.01790607753784432,-5.913023503826435e-09,35.71904110650845,6.283185306878721,6.282082885785476,0.0,0.018383667461232555,-5.899728576930325e-09,16.982432287418018,-1.9424932245880038e-11,-6.377192093304904e-05,0.0,899.99922402149,900.0021343623692,0.0015266096614477026,0.0006566879165344142
2.940000000000002,0.019029393577562302,-6.27254683921075e-09,36.738728170143254,6.2831853068775505,6.282079920559269,0.0,0.0190601047029904,-6.08437841790188e-09,17.006770823628564,-1.973352628701518e-11,-2.1458063880656912e-05,0.0,899.9994433122473,900.0011577162522,-0.00014992644202516678,0.0013129783204793109
